comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
26020,2023.0,1359509,GT v MI,GT,MI,MI,2,7,2,2,"Noor Ahmad to Ishan Kishan, 2 runs",False,False,False,720471,Ishan Kishan,12,18,1182529,Noor Ahmad,0.2,0,3,0,1076713,Cameron Green,13,12,793463.0,Rashid Khan,1.0,0.0,3.0,0.0,,,,,,,False,"Tossed up outside off, Kishan steps forward and gets it off the inside half of the bat towards deep midwicket",,
26030,2023.0,1359509,GT v MI,GT,MI,MI,2,7,3,1,"Noor Ahmad to Ishan Kishan, 1 run",False,False,False,720471,Ishan Kishan,13,19,1182529,Noor Ahmad,0.3,0,4,0,1076713,Cameron Green,13,12,793463.0,Rashid Khan,1.0,0.0,3.0,0.0,,,,,,,False,"Darts it in quick on a length around off, Kishan works it out to long-on",,
26040,2023.0,1359509,GT v MI,GT,MI,MI,2,7,4,6,"Noor Ahmad to Green, SIX",True,False,False,1076713,Cameron Green,19,13,1182529,Noor Ahmad,0.4,0,10,0,720471,Ishan Kishan,13,19,793463.0,Rashid Khan,1.0,0.0,3.0,0.0,,,,,,,False,<strong>Green goes downtown.</strong> It's in the slot on middle and Green clears his front leg and muscles this over long-on. Mumbai Indians need more of that!,,
26050,2023.0,1359509,GT v MI,GT,MI,MI,2,7,5,2,"Noor Ahmad to Green, 2 runs",False,False,False,1076713,Cameron Green,21,14,1182529,Noor Ahmad,0.5,0,12,0,720471,Ishan Kishan,13,19,793463.0,Rashid Khan,1.0,0.0,3.0,0.0,,,,,,,False,"On a length on middle and off, Green cuts it away to deep backward point and picks up a couple",,
26060,2023.0,1359509,GT v MI,GT,MI,MI,2,7,6,1,"Noor Ahmad to Green, 1 run",False,False,False,1076713,Cameron Green,22,15,1182529,Noor Ahmad,1.0,0,13,0,720471,Ishan Kishan,13,19,793463.0,Rashid Khan,1.0,0.0,3.0,0.0,,,,,,,False,Another length ball cut away to deep point for a brace,,
27010,2023.0,1359509,GT v MI,GT,MI,MI,2,8,1,1,"Rashid Khan to Green, 1 run",False,False,False,1076713,Cameron Green,23,16,793463,Rashid Khan,1.1,0,4,0,720471,Ishan Kishan,13,19,1182529.0,Noor Ahmad,1.0,0.0,13.0,0.0,,,,,,,False,"Tossed up full on off, Green taps it square on the offside and takes a quick single","<p><b>Which side of the wicket will the batter strike the next ball in Ahmedabad? If you're in India, you can <a href=""https://www.espncricinfo.com/game/playandwatch"">Play and Watch with ESPNcricinfo's new game</a>.</b></p>",
27020,2023.0,1359509,GT v MI,GT,MI,MI,2,8,2,0,"Rashid Khan to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,13,20,793463,Rashid Khan,1.2,0,4,0,1076713,Cameron Green,23,16,1182529.0,Noor Ahmad,1.0,0.0,13.0,0.0,,,,,,,False,Massive appeal from Rashid Khan as a legbreak on length around leg raps Kishan on the pads. They opt against the review. Could have been turning too much and past leg,,
27030,2023.0,1359509,GT v MI,GT,MI,MI,2,8,3,0,"Rashid Khan to Ishan Kishan, OUT",False,False,False,720471,Ishan Kishan,13,21,793463,Rashid Khan,1.3,0,4,1,1076713,Cameron Green,23,16,1182529.0,Noor Ahmad,1.0,0.0,13.0,0.0,720471.0,Ishan Kishan,Rashid Khan,13.0,21.0,Ishan Kishan c Little b Rashid Khan 13 (35m 21b 1x4 0x6) SR: 61.90,False,"Kishan's difficult stay comes to an end. Looks to go for a big heave and ends up skying it. Josh Little takes it above head height. It was high in the air and a tough catch, but he made it look simple. It was a wrong'un and dropped short but Kishan couldn't quite time it",,
27040,2023.0,1359509,GT v MI,GT,MI,MI,2,8,4,0,"Rashid Khan to Tilak Varma, no run",False,False,False,1170265,Tilak Varma,0,1,793463,Rashid Khan,1.4,0,4,1,1076713,Cameron Green,23,16,1182529.0,Noor Ahmad,1.0,0.0,13.0,0.0,,,,,,,False,Tossed up on a length outside leg. Varma looks to clip it and Saha thinks there's an edge. But then Saha himself signals it was off the thighs and not bat,<p>Tilak Varma is on as Mumbai Indians' Impact Substitute. Kumar Kartikeya is the player to go off</p>,
27050,2023.0,1359509,GT v MI,GT,MI,MI,2,8,5,2,"Rashid Khan to Tilak Varma, 2 runs",False,False,False,1170265,Tilak Varma,2,2,793463,Rashid Khan,1.5,0,6,1,1076713,Cameron Green,23,16,1182529.0,Noor Ahmad,1.0,0.0,13.0,0.0,,,,,,,False,"On a length on middle and off, Tilak pulls it out to deep midwicket. They do well to run two there",,
27060,2023.0,1359509,GT v MI,GT,MI,MI,2,8,6,0,"Rashid Khan to Tilak Varma, OUT",False,False,False,1170265,Tilak Varma,2,3,793463,Rashid Khan,2.0,0,6,2,1076713,Cameron Green,23,16,1182529.0,Noor Ahmad,1.0,0.0,13.0,0.0,1170265.0,Tilak Varma,Rashid Khan,2.0,3.0,NT Tilak Varma lbw b Rashid Khan 2 (6m 3b 0x4 0x6) SR: 66.66,False,"Huge appeal from Rashid Khan as Varma presses forward to defend. This time Hardik Pandya opts for the review, and in some style! It's pitching full on  leg and brushes the front pad before hitting the back pad. No bat on it. Ball-tracking shows the ball pitching just in line and <b>hitting wickets</b>. Rashid Khan has two in the over!",,"<p>Also in Ahmedabad...the 2023 season of the Indian Women's League, the country's top-flight club competition for women's football, begins tomorrow. From 8am kick-offs [with no broadcast] in the sweltering heat to the teams to watch out for, <a href=""https://www.espn.in/football/story/4933310/indian-womens-league-2023-iwl-preview-when-and-where-to-watch-all-you-need-to-know-schedule-teams""> here's all you need to know about IWL 2023. </a></p><p>And that will be the strategic timeout. Mumbai Indians do need to regroup!</p>"
28010,2023.0,1359509,GT v MI,GT,MI,MI,2,9,1,0,"Noor Ahmad to Green, no run",False,False,False,1076713,Cameron Green,23,17,1182529,Noor Ahmad,1.1,0,13,0,446507,Suryakumar Yadav,0,0,793463.0,Rashid Khan,2.0,0.0,6.0,2.0,,,,,,,False,"On a length on leg, Green steers it to short third","<p>Suryakumar Yadav is the new batter in, but he will be on the non-striker's end for now. Noor Ahmad to continue for now. His two wickets so far have also seen him take the lead in the wicket-takers' list this season</p><p>This was the <a href=""https://www.espncricinfo.com/ask/cricket-qna/ishan-kishan-against-Rashid-khan&tournament=ipl"">first time Rashid has dismissed Kishan in the IPL</a> in nine innings and 61 balls.</p>",
28020,2023.0,1359509,GT v MI,GT,MI,MI,2,9,2,0,"Noor Ahmad to Green, no run",False,False,False,1076713,Cameron Green,23,18,1182529,Noor Ahmad,1.2,0,13,0,446507,Suryakumar Yadav,0,0,793463.0,Rashid Khan,2.0,0.0,6.0,2.0,,,,,,,False,Goes for the sweep to this full ball outside leg and misses. The ball pops up off his pad,,
28030,2023.0,1359509,GT v MI,GT,MI,MI,2,9,3,6,"Noor Ahmad to Green, SIX",True,False,False,1076713,Cameron Green,29,19,1182529,Noor Ahmad,1.3,0,19,0,446507,Suryakumar Yadav,0,0,793463.0,Rashid Khan,2.0,0.0,6.0,2.0,,,,,,,False,<strong>Wallopped down the ground.</strong> In the slot and he clubs it straight as an arrow. Just clears the rope as well,,
28040,2023.0,1359509,GT v MI,GT,MI,MI,2,9,4,0,"Noor Ahmad to Green, no run",False,False,False,1076713,Cameron Green,29,20,1182529,Noor Ahmad,1.4,0,19,0,446507,Suryakumar Yadav,0,0,793463.0,Rashid Khan,2.0,0.0,6.0,2.0,,,,,,,False,Throws it up wide and Green can't connect,<p>Green pulls out as Noor runs in. He will reload</p>,
28050,2023.0,1359509,GT v MI,GT,MI,MI,2,9,5,1,"Noor Ahmad to Green, 1 run",False,False,False,1076713,Cameron Green,30,21,1182529,Noor Ahmad,1.5,0,20,0,446507,Suryakumar Yadav,0,0,793463.0,Rashid Khan,2.0,0.0,6.0,2.0,,,,,,,False,Full on leg and Green slams it wide of long-on along the ground. Gets just the single,,
28060,2023.0,1359509,GT v MI,GT,MI,MI,2,9,6,1,"Noor Ahmad to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,1,1,1182529,Noor Ahmad,2.0,0,21,0,1076713,Cameron Green,30,21,793463.0,Rashid Khan,2.0,0.0,6.0,2.0,,,,,,,False,"On a length on leg, he clips it square and gets off the mark",<p>SKY facing his first ball now</p>,
29010,2023.0,1359509,GT v MI,GT,MI,MI,2,10,1,1,"Rashid Khan to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,2,2,793463,Rashid Khan,2.1,0,7,2,1076713,Cameron Green,30,21,1182529.0,Noor Ahmad,2.0,0.0,21.0,0.0,,,,,,,False,"Tossed up on a length around off, Suryakumar punches it past short cover and wide of long-off",<p>Rashid for his third. Rashid vs SKY. This could be blockbuster stuff</p>,
29020,2023.0,1359509,GT v MI,GT,MI,MI,2,10,2,0,"Rashid Khan to Green, no run",False,False,False,1076713,Cameron Green,30,22,793463,Rashid Khan,2.2,0,7,2,446507,Suryakumar Yadav,2,2,1182529.0,Noor Ahmad,2.0,0.0,21.0,0.0,,,,,,,False,Googly outside off and Green looks to go big. Gets an inside edge and is lucky it goes past leg stump to short fine,,
29030,2023.0,1359509,GT v MI,GT,MI,MI,2,10,3,1,"Rashid Khan to Green, 1 run",False,False,False,1076713,Cameron Green,31,23,793463,Rashid Khan,2.3,0,8,2,446507,Suryakumar Yadav,2,2,1182529.0,Noor Ahmad,2.0,0.0,21.0,0.0,,,,,,,False,"Good shot, but finds the fielder. Plonks his front foot forward and slaps this full delivery down the ground but long-on runs to his left to stop that",,
29040,2023.0,1359509,GT v MI,GT,MI,MI,2,10,4,1,"Rashid Khan to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,3,3,793463,Rashid Khan,2.4,0,9,2,1076713,Cameron Green,31,23,1182529.0,Noor Ahmad,2.0,0.0,21.0,0.0,,,,,,,False,Slower and full outside off. SKY goes for the sweep and it it lobs up to short fine on the bounce. They take the single. He got some glove on that seemingly,,
29050,2023.0,1359509,GT v MI,GT,MI,MI,2,10,5,2,"Rashid Khan to Green, 2 runs",False,False,False,1076713,Cameron Green,33,24,793463,Rashid Khan,2.5,0,11,2,446507,Suryakumar Yadav,3,3,1182529.0,Noor Ahmad,2.0,0.0,21.0,0.0,,,,,,,False,"Tossed up on a length on off, he whips it wide of long-on",,
29060,2023.0,1359509,GT v MI,GT,MI,MI,2,10,6,0,"Rashid Khan to Green, no run",False,False,False,1076713,Cameron Green,33,25,793463,Rashid Khan,3.0,0,11,2,446507,Suryakumar Yadav,3,3,1182529.0,Noor Ahmad,2.0,0.0,21.0,0.0,,,,,,,False,"Slow and on a length outside off, Green cuts behind point and Rashid goes through another boundary-less over",,
210010,2023.0,1359509,GT v MI,GT,MI,MI,2,11,1,1,"Noor Ahmad to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,4,4,1182529,Noor Ahmad,2.1,0,22,0,1076713,Cameron Green,33,25,793463.0,Rashid Khan,3.0,0.0,11.0,2.0,,,,,,,False,On a length on middle and SKY cuts it through point to the fielder in the deep,<p>Mumbai Indians need 15 runs an over for the second half of their chase. Noor to continue</p>,
210020,2023.0,1359509,GT v MI,GT,MI,MI,2,11,2,0,"Noor Ahmad to Green, OUT",False,False,False,1076713,Cameron Green,33,26,1182529,Noor Ahmad,2.2,0,22,1,446507,Suryakumar Yadav,4,4,793463.0,Rashid Khan,3.0,0.0,11.0,2.0,1076713.0,Cameron Green,Noor Ahmad,33.0,26.0,C Green  b Noor Ahmad 33 (43m 26b 0x4 3x6) SR: 126.92,False,"<strong>Bowled'im!</strong> Noor Ahmad joins the party with one that goes in with the angle. It's on a length outside leg and Green goes for a big swing and misses as the ball crashes into leg stump. Noor is pumped, Gujarat Titans are in the ascendancy and Mumbai Indians are in big big trouble",,
210030,2023.0,1359509,GT v MI,GT,MI,MI,2,11,3,0,"Noor Ahmad to David, no run",False,False,False,892749,Tim David,0,1,1182529,Noor Ahmad,2.3,0,22,1,446507,Suryakumar Yadav,4,4,793463.0,Rashid Khan,3.0,0.0,11.0,2.0,,,,,,,False,"On a length on off, David plays it back to the bowler",,
210040,2023.0,1359509,GT v MI,GT,MI,MI,2,11,4,0,"Noor Ahmad to David, OUT",False,False,False,892749,Tim David,0,2,1182529,Noor Ahmad,2.4,0,22,2,446507,Suryakumar Yadav,4,4,793463.0,Rashid Khan,3.0,0.0,11.0,2.0,892749.0,Tim David,Noor Ahmad,0.0,2.0,TH David c Manohar b Noor Ahmad 0 (3m 2b 0x4 0x6) SR: 0.00,False,<strong>Mumbai Indians are falling like a house of cards!</strong> David goes for a huge swing across the line to a full toss and doesn't quite time it. The ball goes high in the air and Abhinav Manohar settles underneath it to send David packing for a two-ball duck,,
210050,2023.0,1359509,GT v MI,GT,MI,MI,2,11,5,0,"Noor Ahmad to Wadhera, no run",False,False,False,1151273,Nehal Wadhera,0,1,1182529,Noor Ahmad,2.5,0,22,2,446507,Suryakumar Yadav,4,4,793463.0,Rashid Khan,3.0,0.0,11.0,2.0,,,,,,,False,"Tossed up full on middle, Wadhera defends it back to the bowler",<p>Nehal Wadhera is the new batter</p>,
210060,2023.0,1359509,GT v MI,GT,MI,MI,2,11,6,0,"Noor Ahmad to Wadhera, no run",False,False,False,1151273,Nehal Wadhera,0,2,1182529,Noor Ahmad,3.0,0,22,2,446507,Suryakumar Yadav,4,4,793463.0,Rashid Khan,3.0,0.0,11.0,2.0,,,,,,,False,"Tossed up full outside off, Wadhera looks to drive on the off side and gets an inside edge onto his pads",,
211010,2023.0,1359509,GT v MI,GT,MI,MI,2,12,1,4,"Rashid Khan to Yadav, FOUR",True,False,False,446507,Suryakumar Yadav,8,5,793463,Rashid Khan,3.1,0,15,2,1151273,Nehal Wadhera,0,2,1182529.0,Noor Ahmad,3.0,0.0,22.0,2.0,,,,,,,False,"<strong>Oh wow.</strong> It's tossed up full outside off and SKY reverse-sweeps it so fine, it goes between the keeper and first slip!","<p><s>Here is Mohit Sharma, for his first over of the match</s> Rashid will continue! His final over. He has 2-11 now. How well will he close it out?</p><p>SAKharade: ""Finally, we will get to see Jr. Tendulkar bat tonight. Goosebumps moment for all Sachin fans !""</p>",
211020,2023.0,1359509,GT v MI,GT,MI,MI,2,12,2,0,"Rashid Khan to Yadav, no run",False,False,False,446507,Suryakumar Yadav,8,6,793463,Rashid Khan,3.2,0,15,2,1151273,Nehal Wadhera,0,2,1182529.0,Noor Ahmad,3.0,0.0,22.0,2.0,,,,,,,False,"Another attempted reverse-sweep and this time he misses. Rashid raps him on the pads and the umpire gives it out. Mumbai Indians review. Oh, looks like he got bat on it! The decision has been overturned",,
211030,2023.0,1359509,GT v MI,GT,MI,MI,2,12,3,1,"Rashid Khan to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,9,7,793463,Rashid Khan,3.3,0,16,2,1151273,Nehal Wadhera,0,2,1182529.0,Noor Ahmad,3.0,0.0,22.0,2.0,,,,,,,False,"On a length on middle and going in with the angle, SKY hangs back and punches it out to wide long-on",,
211040,2023.0,1359509,GT v MI,GT,MI,MI,2,12,4,1,"Rashid Khan to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,1,3,793463,Rashid Khan,3.4,0,17,2,446507,Suryakumar Yadav,9,7,1182529.0,Noor Ahmad,3.0,0.0,22.0,2.0,,,,,,,False,"On a length on leg, Wadhera nudges it behind square and wide of short fine",,
211050,2023.0,1359509,GT v MI,GT,MI,MI,2,12,5,4,"Rashid Khan to Yadav, FOUR",True,False,False,446507,Suryakumar Yadav,13,8,793463,Rashid Khan,3.5,0,21,2,1151273,Nehal Wadhera,1,3,1182529.0,Noor Ahmad,3.0,0.0,22.0,2.0,,,,,,,False,"Shot. SKY gets another boundary as he punches this googly outside off wide of long-on. Only two boundaries today off Rashid Khan, and both have come off SKY",,
211060,2023.0,1359509,GT v MI,GT,MI,MI,2,12,6,6,"Rashid Khan to Yadav, SIX",True,False,False,446507,Suryakumar Yadav,19,9,793463,Rashid Khan,4.0,0,27,2,1151273,Nehal Wadhera,1,3,1182529.0,Noor Ahmad,3.0,0.0,22.0,2.0,,,,,,,False,"<strong>And now SKY takes him for six!</strong> Full on off and he makes room and lofts it over cover. Top-ranked legspinner bowling one of his best spells? Alright then, let's hit you around for fun, says SKY!",,
212010,2023.0,1359509,GT v MI,GT,MI,MI,2,13,1,4,"Noor Ahmad to Wadhera, FOUR",True,False,False,1151273,Nehal Wadhera,5,4,1182529,Noor Ahmad,3.1,0,26,2,446507,Suryakumar Yadav,19,9,793463.0,Rashid Khan,4.0,0.0,27.0,2.0,,,,,,,False,Low full toss outside off but Wadhera has moved across and he can paddle this fine and it races away,<p>Noor Ahmad will also bowl out</p>,
212020,2023.0,1359509,GT v MI,GT,MI,MI,2,13,2,6,"Noor Ahmad to Wadhera, SIX",True,False,False,1151273,Nehal Wadhera,11,5,1182529,Noor Ahmad,3.2,0,32,2,446507,Suryakumar Yadav,19,9,793463.0,Rashid Khan,4.0,0.0,27.0,2.0,,,,,,,False,"Goes all the way. Tossed up full outside off, Wadhera leans forward and hits it cleanly down the ground and clears long-off",,
212030,2023.0,1359509,GT v MI,GT,MI,MI,2,13,3,1,"Noor Ahmad to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,12,6,1182529,Noor Ahmad,3.3,0,33,2,446507,Suryakumar Yadav,19,9,793463.0,Rashid Khan,4.0,0.0,27.0,2.0,,,,,,,False,This is on a length on middle and he clips it through to deep midwicket,,
212040,2023.0,1359509,GT v MI,GT,MI,MI,2,13,4,4,"Noor Ahmad to Yadav, FOUR",True,False,False,446507,Suryakumar Yadav,23,10,1182529,Noor Ahmad,3.4,0,37,2,1151273,Nehal Wadhera,12,6,793463.0,Rashid Khan,4.0,0.0,27.0,2.0,,,,,,,False,Full toss on leg and SKY punishes it. Goes across and sweeps it through backward square. A few bounces and out,,
212050,2023.0,1359509,GT v MI,GT,MI,MI,2,13,5,0,"Noor Ahmad to Yadav, no run",False,False,False,446507,Suryakumar Yadav,23,11,1182529,Noor Ahmad,3.5,0,37,2,1151273,Nehal Wadhera,12,6,793463.0,Rashid Khan,4.0,0.0,27.0,2.0,,,,,,,False,Wrong'un on middle and SKY goes back to cut but misses,,
212060,2023.0,1359509,GT v MI,GT,MI,MI,2,13,6,0,"Noor Ahmad to Yadav, OUT",False,False,False,446507,Suryakumar Yadav,23,12,1182529,Noor Ahmad,4.0,0,37,3,1151273,Nehal Wadhera,12,6,793463.0,Rashid Khan,4.0,0.0,27.0,2.0,446507.0,Suryakumar Yadav,Noor Ahmad,23.0,12.0,SA Yadav c &amp; b Noor Ahmad 23 (27m 12b 3x4 1x6) SR: 191.66,False,"<strong>Has he got him? Yes he has!</strong> On a length on off, SKY punches it straight back to him and Noor takes a good low catch! It was to his right and dipping on him and he dived in front with both hands to hold on to that",,"<p>And that's the second timeout. The two Afghan wristspinners have now bowled out, taking five wickets between themselves after Hardik removed Rohit Sharma and Shami bowled an opening spell for the ages despite not taking a wicket</p>"
213010,2023.0,1359509,GT v MI,GT,MI,MI,2,14,1,1,"Sharma to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,13,7,537119,Mohit Sharma,0.1,0,1,0,32966,Piyush Chawla,0,0,1182529.0,Noor Ahmad,4.0,0.0,37.0,3.0,,,,,,,False,"On a length on middle and going across, Wadhera swings it to deep backward square",<p>Now Mohit Sharma will bowl his first</p>,
213020,2023.0,1359509,GT v MI,GT,MI,MI,2,14,2,2,"Sharma to Chawla, 2 runs",False,False,False,32966,Piyush Chawla,2,1,537119,Mohit Sharma,0.2,0,3,0,1151273,Nehal Wadhera,13,7,1182529.0,Noor Ahmad,4.0,0.0,37.0,3.0,,,,,,,False,"On a length on middle, Chawla nicely punches it through cover and the sweeper runs across to cover","<p>Piyush Chawla on strike now. Those who want to watch Tendulkar Jr, will have to wait a little longer</p>",
213030,2023.0,1359509,GT v MI,GT,MI,MI,2,14,3,0,"Sharma to Chawla, no run",False,False,False,32966,Piyush Chawla,2,2,537119,Mohit Sharma,0.3,0,3,0,1151273,Nehal Wadhera,13,7,1182529.0,Noor Ahmad,4.0,0.0,37.0,3.0,,,,,,,False,"Full and wide, he hacks it away down the ground to mid-off",,
213040,2023.0,1359509,GT v MI,GT,MI,MI,2,14,4,4,"Sharma to Chawla, FOUR",True,False,False,32966,Piyush Chawla,6,3,537119,Mohit Sharma,0.4,0,7,0,1151273,Nehal Wadhera,13,7,1182529.0,Noor Ahmad,4.0,0.0,37.0,3.0,,,,,,,False,"<strong>Shot, Piyush Chawla!</strong> It's full outside off and he makes room and drives this between cover and mid-off. Picked the gap with aplomb!",<p>Goes around the wicket now</p>,
213050,2023.0,1359509,GT v MI,GT,MI,MI,2,14,5,1,"Sharma to Chawla, 1 run",False,False,False,32966,Piyush Chawla,7,4,537119,Mohit Sharma,0.5,0,8,0,1151273,Nehal Wadhera,13,7,1182529.0,Noor Ahmad,4.0,0.0,37.0,3.0,,,,,,,False,"On a length on leg, Chawla punches it out to long-on",<p>Goes back over the wicket</p>,
213060,2023.0,1359509,GT v MI,GT,MI,MI,2,14,6,1,"Sharma to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,14,8,537119,Mohit Sharma,1.0,0,9,0,32966,Piyush Chawla,7,4,1182529.0,Noor Ahmad,4.0,0.0,37.0,3.0,,,,,,,False,"Drops his pace and bowls it on a length on leg, Wadhera waits for it and lobs it up into the vacant midwicket area",,
214010,2023.0,1359509,GT v MI,GT,MI,MI,2,15,1,4,"Little to Wadhera, FOUR",True,False,False,1151273,Nehal Wadhera,18,9,928067,Josh Little,0.1,0,4,0,32966,Piyush Chawla,7,4,537119.0,Mohit Sharma,1.0,0.0,9.0,0.0,,,,,,,False,"Short and wide and Wadhera <strong>slaps it away through covers!</strong> Manohar gives chase in the deep running across, but his dive can't stop it from rolling onto the rope","<p>Josh Little, the Impact Sub, into the attack for the first time today</p>",
214020,2023.0,1359509,GT v MI,GT,MI,MI,2,15,2,0,"Little to Wadhera, no run",False,False,False,1151273,Nehal Wadhera,18,10,928067,Josh Little,0.2,0,4,0,32966,Piyush Chawla,7,4,537119.0,Mohit Sharma,1.0,0.0,9.0,0.0,,,,,,,False,Full on leg and he looks to clip it away leg-side and misses,,
214030,2023.0,1359509,GT v MI,GT,MI,MI,2,15,3,1,"Little to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,19,11,928067,Josh Little,0.3,0,5,0,32966,Piyush Chawla,7,4,537119.0,Mohit Sharma,1.0,0.0,9.0,0.0,,,,,,,False,"Slower ball on a length on off, Wadhera goes low and scoop-pulls it to deep backward square",,
214040,2023.0,1359509,GT v MI,GT,MI,MI,2,15,4,1,"Little to Chawla, 1 run",False,False,False,32966,Piyush Chawla,8,5,928067,Josh Little,0.4,0,6,0,1151273,Nehal Wadhera,19,11,537119.0,Mohit Sharma,1.0,0.0,9.0,0.0,,,,,,,False,Slapped away to sweeper cover. It's short and wide and he has a swish at it but picks the fielder in the deep,,
214050,2023.0,1359509,GT v MI,GT,MI,MI,2,15,5,6,"Little to Wadhera, SIX",True,False,False,1151273,Nehal Wadhera,25,12,928067,Josh Little,0.5,0,12,0,32966,Piyush Chawla,8,5,537119.0,Mohit Sharma,1.0,0.0,9.0,0.0,,,,,,,False,"Swung over backward square and all the way! Short on off, he moves across and pulls this away. The fielder in the deep was left watching it sail over","<p>Ravi : ""Hayden told at toss that it's bat first pitch. Why Rohit why? ""</p>",
214060,2023.0,1359509,GT v MI,GT,MI,MI,2,15,6,1,"Little to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,26,13,928067,Josh Little,1.0,0,13,0,32966,Piyush Chawla,8,5,537119.0,Mohit Sharma,1.0,0.0,9.0,0.0,,,,,,,False,On a length at 140kph around off and Wadhera clips it square,,
215010,2023.0,1359509,GT v MI,GT,MI,MI,2,16,1,6,"Sharma to Wadhera, SIX",True,False,False,1151273,Nehal Wadhera,32,14,537119,Mohit Sharma,1.1,0,15,0,32966,Piyush Chawla,8,5,928067.0,Josh Little,1.0,0.0,13.0,0.0,,,,,,,False,"Full toss on leg, Wadhera looks to flick this away. <strong>This goes hiiiigh in the air but it has also gone the distance!</strong> It may be too late and probably too little, but Wadhera is giving Mumbai Indians something to be happy about",,
215020,2023.0,1359509,GT v MI,GT,MI,MI,2,16,2,1,"Sharma to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,33,15,537119,Mohit Sharma,1.2,0,16,0,32966,Piyush Chawla,8,5,928067.0,Josh Little,1.0,0.0,13.0,0.0,,,,,,,False,<strong>In the air again and Saha can't hold on!</strong> Moves across to a full slower ball outside off and tries to ramp it. Doesn't get it cleanly and Saha is running back and is at full stretch but can't take it,,
215030,2023.0,1359509,GT v MI,GT,MI,MI,2,16,3,6,"Sharma to Chawla, SIX",True,False,False,32966,Piyush Chawla,14,6,537119,Mohit Sharma,1.3,0,22,0,1151273,Nehal Wadhera,33,15,928067.0,Josh Little,1.0,0.0,13.0,0.0,,,,,,,False,And now <b>Piyush Chawla joins the party!</b> It's full and wide and he has a mighty swing. It hits the toe end of the bat but he hit it with enough power to clear long-on,,
215040,2023.0,1359509,GT v MI,GT,MI,MI,2,16,4,1,"Sharma to Chawla, 1 run",False,False,False,32966,Piyush Chawla,15,7,537119,Mohit Sharma,1.4,0,23,0,1151273,Nehal Wadhera,33,15,928067.0,Josh Little,1.0,0.0,13.0,0.0,,,,,,,False,"On a length on leg, he backs away and whips it to deep midwicket",,
215050,2023.0,1359509,GT v MI,GT,MI,MI,2,16,5,1,"Sharma to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,34,16,537119,Mohit Sharma,1.5,0,24,0,32966,Piyush Chawla,15,7,928067.0,Josh Little,1.0,0.0,13.0,0.0,,,,,,,False,"Full outside off, he swings it along the ground to deep midwicket",,
215060,2023.0,1359509,GT v MI,GT,MI,MI,2,16,6,2,"Sharma to Chawla, 2 runs",False,False,False,32966,Piyush Chawla,17,8,537119,Mohit Sharma,2.0,0,26,0,1151273,Nehal Wadhera,34,16,928067.0,Josh Little,1.0,0.0,13.0,0.0,,,,,,,False,"Full slower ball outside off, he drives it wide of long-off where Rashid Khan collects","<p>AdiCan: ""We may not get to see a Tendulkar bat afterall!""</p>",
216010,2023.0,1359509,GT v MI,GT,MI,MI,2,17,1,0,"Mohammed Shami to Wadhera, no run",False,False,False,1151273,Nehal Wadhera,34,17,481896,Mohammed Shami,3.1,0,12,0,32966,Piyush Chawla,17,8,537119.0,Mohit Sharma,2.0,0.0,26.0,0.0,,,,,,,False,Nails the yorker outside off and Wadhera can only dig it back out to Shami,"<p>Shami to bowl out. He has given just 12 runs from his first three</p><p>Achoo: ""Most definitely too late, but as the logjam on top of the table reminds us, making the playoffs more often than not comes down to NRR and Wadhera and Chawla are helping with that at least""</p>",
216020,2023.0,1359509,GT v MI,GT,MI,MI,2,17,2,1,"Mohammed Shami to Wadhera, 1 run",False,False,False,1151273,Nehal Wadhera,35,18,481896,Mohammed Shami,3.2,0,13,0,32966,Piyush Chawla,17,8,537119.0,Mohit Sharma,2.0,0.0,26.0,0.0,,,,,,,False,<strong>Dropped by Hardik running back from mid-off!</strong> Banged in short outside off and he has a swipe at it. It goes high in the air and Hardik tried to take it reverse-cupped above head height and he can't hold on as he falls back,,
